product_id,product_url,product_name,review_num
5055823,https://www.kurly.com/goods/5055823,[뚝심] 진한 갈비탕,6959
5012851,https://www.kurly.com/goods/5012851,[정미경키친] 콩나물김칫국,7029
5048737,https://www.kurly.com/goods/5048737,[소중한식사] 깊은맛 소고기미역국,7083
5025668,https://www.kurly.com/goods/5025668,[정미경키친] 아욱된장국,7085
5106623,https://www.kurly.com/goods/5106623,[설성목장] 한우 곰탕 600g,7094
5095180,https://www.kurly.com/goods/5095180,[풀무원] 얼큰 순두부찌개 KIT,7099
5093931,https://www.kurly.com/goods/5093931,[갤러리아 고메이494] 한우 미역국,7200
5031817,https://www.kurly.com/goods/5031817,[돌쇠] 한우사골 고기곰탕,7380
5053980,https://www.kurly.com/goods/5053980,[경복궁 BLACK] 한우 사골 곰탕,7391
1000128435,https://www.kurly.com/goods/1000128435,[조선호텔] 육개장 730g,7597
5052865,https://www.kurly.com/goods/5052865,[엄마밥상] 사골 황태국,7603
5082996,https://www.kurly.com/goods/5082996,[집국백서:가마솥 수제국] 사골우거지국,7619
5128947,https://www.kurly.com/goods/5128947,[이화수] 프리미엄 전통육개장,7650
5053981,https://www.kurly.com/goods/5053981,[경복궁 BLACK] 한우 사골 고기 곰탕,7682
5037568,https://www.kurly.com/goods/5037568,[피코크] 진한 육개장,7945
5133941,https://www.kurly.com/goods/5133941,[조선호텔] 삼계탕 900g,8347
1000134480,https://www.kurly.com/goods/1000134480,[자연에찬] 비지찌개 700g,8489
5049304,https://www.kurly.com/goods/5049304,[프레시메이드] 설렁탕,8538
5031816,https://www.kurly.com/goods/5031816,[돌쇠] 한우사골 곰탕,8736
1000088626,https://www.kurly.com/goods/1000088626,[사미헌] 우거지 갈비탕,8750
5070615,https://www.kurly.com/goods/5070615,[진실된손맛] 소곱창전골,8786
5049686,https://www.kurly.com/goods/5049686,[미자언니네] 백암 순대국 (2인분),8816
5052864,https://www.kurly.com/goods/5052864,[외할머니댁] 차돌 청국장,9287
5116405,https://www.kurly.com/goods/5116405,[피코크] 쟌슨빌 부대찌개,9532
5026469,https://www.kurly.com/goods/5026469,[사미헌] 꼬리곰탕,9604
5097094,https://www.kurly.com/goods/5097094,[진실된손맛] 소고기 샤브탕,9657
5131413,https://www.kurly.com/goods/5131413,[진실된손맛] 맑은 나주식곰탕,10183
5119615,https://www.kurly.com/goods/5119615,[피코크] 금돼지식당 김치찌개,10341
5132868,https://www.kurly.com/goods/5132868,부산깡통시장 유부주머니,11423
1000047929,https://www.kurly.com/goods/1000047929,[삼진어묵] 김치 우동 어묵 전골 (리뉴얼),11701
5097092,https://www.kurly.com/goods/5097092,[진실된손맛] 한우사골 양지곰탕,12182
1000085968,https://www.kurly.com/goods/1000085968,[통뼈] 뼈해장국 900gX2개입,12195
5031054,https://www.kurly.com/goods/5031054,[홍반장] 토종 순대국,12438
5148360,https://www.kurly.com/goods/5148360,[삼진어묵] 딱한끼 어묵탕 2종,12935
5119471,https://www.kurly.com/goods/5119471,[마마리] 들깨 미역국,12956
5044756,https://www.kurly.com/goods/5044756,[외할머니댁] 갈빗살 육개장 (2인분),15840
5097307,https://www.kurly.com/goods/5097307,[엄마밥상] 대파 육개장,15844
5061723,https://www.kurly.com/goods/5061723,[동남집] 양지곰탕 600g,15980
5049302,https://www.kurly.com/goods/5049302,[프레시메이드] 나주 곰탕,16741
5061835,https://www.kurly.com/goods/5061835,[강남면옥] 사골 만두 칼국수 (2인분),17328
5048192,https://www.kurly.com/goods/5048192,[더플랜] 목련 어묵탕,17879
5001235,https://www.kurly.com/goods/5001235,[벽제갈비] 한우 설렁탕 & 양곰탕 & 곰탕,18962
5048745,https://www.kurly.com/goods/5048745,[외할머니댁] 감자탕,20383
5036959,https://www.kurly.com/goods/5036959,[거대곰탕] 곰탕,21220
5035913,https://www.kurly.com/goods/5035913,[진실된손맛] 뼈없는 인삼 갈비탕,21386
5012950,https://www.kurly.com/goods/5012950,[서강유업] 가족을 위한 사골곰탕,21963
5133142,https://www.kurly.com/goods/5133142,[비비고] 미역국&육개장&장터국 (택1),22569
5128143,https://www.kurly.com/goods/5128143,[홍익궁중전통] 육개장 (2인분),22791
5058878,https://www.kurly.com/goods/5058878,[고래사] 프리미엄 어묵탕,22950
5110442,https://www.kurly.com/goods/5110442,[선물세트] 사미헌 불고기/맑은곰탕 선물세트,23047
5034225,https://www.kurly.com/goods/5034225,[워커힐] 명월관 갈비탕,24119
5055553,https://www.kurly.com/goods/5055553,[더오담] 콩비지찌개,24333
5097090,https://www.kurly.com/goods/5097090,[사미헌] 맑은 곰탕,25893
5050925,https://www.kurly.com/goods/5050925,[Kurly's] 한우 사골육수,26569
5067835,https://www.kurly.com/goods/5067835,[신의주 찹쌀순대] 찹쌀 순대국,26675
5045208,https://www.kurly.com/goods/5045208,[안원당] 우거지 감자탕,29181
5053979,https://www.kurly.com/goods/5053979,[경복궁 BLACK] 사골 도가니탕,31885
5048746,https://www.kurly.com/goods/5048746,[엄마밥상] 청국장,34863
5035901,https://www.kurly.com/goods/5035901,[오모가리] 수제 김치찌개 2종,35731
5011633,https://www.kurly.com/goods/5011633,[앤쿡] 어린이 한우 사골 곰국,42287
5068907,https://www.kurly.com/goods/5068907,[신선설농탕] 고기 설렁탕,43183
5051186,https://www.kurly.com/goods/5051186,[강남면옥] 갈비탕,44921
1000040783,https://www.kurly.com/goods/1000040783,[바른식] 강릉식 짬뽕순두부 찌개,47511
5056783,https://www.kurly.com/goods/5056783,[강창구찹쌀진순대] 찹쌀 진순대국,47721
5042765,https://www.kurly.com/goods/5042765,[외할머니댁] 차돌 된장찌개,50291
5026468,https://www.kurly.com/goods/5026468,[사미헌] 갈비탕,176285
